player_name,team.code,min,points,totReb,assists,uPER,normalized_PER,location
Collin Sexton,UTA,36,24,4,5,0.5083333333333334,0.35832526190946834,visitor
Darius Garland,CLE,33,23,3,8,0.8818181818181818,0.6215955363079301,home
Evan Mobley,CLE,34,22,10,4,1.052941176470588,0.7422205039359091,home
Donovan Mitchell,CLE,34,22,3,7,0.888235294117647,0.6261189725939792,home
Sam Merrill,CLE,24,20,1,4,0.8791666666666668,0.6197264775647362,home
Caris LeVert,CLE,24,11,3,1,0.5291666666666667,0.373010723463135,home
Micah Potter,UTA,26,11,7,2,0.7692307692307693,0.5422324265969255,visitor
Svi Mykhailiuk,UTA,25,11,3,3,0.424,0.2988785135402253,visitor
Walker Kessler,UTA,38,9,16,3,0.9447368421052631,0.6659470355073293,visitor
Georges Niang,CLE,21,8,7,3,0.6714285714285715,0.47329144664388784,home
Jarrett Allen,CLE,27,7,6,2,0.45925925925925926,0.3237328413608311,home
Max Strus,CLE,22,2,6,2,0.5181818181818182,0.3652674800984744,home
Jaylen Brown,BOS,37,35,9,4,0.991891891891892,0.6991867317010626,visitor
Tristan Silva da,ORL,36,18,3,0,0.39999999999999997,0.28196086183040125,home
Derrick White,BOS,40,17,4,4,0.41,0.2890098833761613,visitor
Trevelin Queen,ORL,34,17,1,3,0.5588235294117647,0.39391590991011943,home
Kristaps Porzingis,BOS,37,17,4,0,0.4864864864864865,0.34292537249643396,visitor
Jalen Suggs,ORL,29,16,6,5,0.7137931034482757,0.5031542965421815,home
Jrue Holiday,BOS,33,16,8,0,0.6333333333333333,0.44643803123146863,visitor
Wendell Carter Jr.,ORL,27,11,7,4,1.0,0.7049021545760031,home
Cole Anthony,ORL,17,10,2,5,0.3882352941176471,0.27366789530597774,home
Anthony Black,ORL,23,9,4,3,0.591304347826087,0.4168117087927671,home
Kentavious Caldwell-Pope,ORL,34,8,5,2,0.5088235294117647,0.35867080218131925,home
Goga Bitadze,ORL,21,8,9,3,1.2428571428571429,0.8760926778301753,home
Al Horford,BOS,35,8,6,2,0.4085714285714286,0.2880028802981956,visitor
Payton Pritchard,BOS,21,7,3,1,0.21904761904761907,0.15440713862141023,visitor
Luke Kornet,BOS,20,4,5,0,0.655,0.4617109112472821,visitor
Sam Hauser,BOS,16,0,2,2,0.6,0.4229412927456019,visitor
Tyrese Maxey,PHI,41,32,10,8,1.1146341463414635,0.7857080113200816,home
Victor Wembanyama,SAS,37,26,9,4,0.991891891891892,0.6991867317010626,visitor
Paul George,PHI,37,19,9,4,0.6081081081081082,0.4286567156205425,home
Guerschon Yabusele,PHI,32,17,4,2,0.8375000000000001,0.5903555544574027,home
Devin Vassell,SAS,32,15,5,2,0.625,0.440563846610002,visitor
Julian Champagnie,SAS,29,15,8,1,0.49655172413793097,0.3500203802032567,visitor
Jeremy Sochan,SAS,32,15,8,3,0.8687499999999999,0.6123837467879026,visitor
Caleb Martin,PHI,27,12,5,0,0.5222222222222223,0.3681155696119128,home
Chris Paul,SAS,35,12,4,8,0.4857142857142857,0.3423810465083444,visitor
Kelly Oubre Jr.,PHI,36,10,6,1,0.36388888888888893,0.2565060618040456,home
Kyle Lowry,PHI,21,6,1,4,0.3095238095238096,0.21818400022590578,home
Kenyon Martin Jr.,PHI,20,4,6,1,0.5900000000000001,0.4158922711998419,home
Keldon Johnson,SAS,22,4,1,2,0.15909090909090914,0.1121435245916369,visitor
Harrison Barnes,SAS,20,0,1,0,-0.11000000000000001,-0.07753923700336035,visitor
Trae Young,ATL,31,29,2,7,0.6903225806451614,0.4866098744492409,home
Garrison Mathews,ATL,26,25,2,1,0.9538461538461539,0.6723682089801877,home
Naz Reid,MIN,29,23,3,3,0.7620689655172413,0.5371840557286093,visitor
De'Andre Hunter,ATL,28,19,4,2,0.5499999999999999,0.3876961850168017,home
Julius Randle,MIN,36,19,13,7,0.652777777777778,0.4601444620148911,visitor
Jalen Johnson,ATL,35,17,11,7,1.1314285714285712,0.7975464377488491,home
Anthony Edwards,MIN,32,16,6,4,0.4281249999999999,0.3017862349278513,visitor
Mike Conley,MIN,27,11,2,6,0.8222222222222223,0.5795862159847137,visitor
Nickeil Alexander-Walker,MIN,29,11,4,4,0.5206896551724138,0.3670352597964706,visitor
Dyson Daniels,ATL,34,10,4,4,0.923529411764706,0.65099787216725,home
Donte DiVincenzo,MIN,19,8,3,3,0.6421052631578947,0.45262138346459146,visitor
Jaden McDaniels,MIN,20,6,2,0,0.525,0.37007363115240166,visitor
Larry Nance Jr.,ATL,21,6,4,2,0.9904761904761905,0.6981888007228984,home
Zaccharie Risacher,ATL,19,5,0,1,-0.13684210526315788,-0.09646029483671621,home
Clint Capela,ATL,26,4,8,2,0.40769230769230763,0.2873831860963705,home
Rudy Gobert,MIN,28,2,6,0,0.13214285714285717,0.09314778471182901,visitor
Vit Krejci,ATL,17,2,3,1,0.15882352941176472,0.11195504807971816,home
Bam Adebayo,MIA,31,23,7,7,1.2000000000000002,0.8458825854912039,home
Noah Clowney,BKN,30,19,5,1,0.5366666666666667,0.3782974896224551,visitor
Cameron Johnson,BKN,33,19,3,2,0.4636363636363636,0.326818271667056,visitor
Nikola Jovic,MIA,32,18,4,4,0.659375,0.4647948581735521,home
Duncan Robinson,MIA,25,17,1,4,0.552,0.38910598932595375,home
Tyler Herro,MIA,39,17,12,9,0.9717948717948719,0.685020298934116,home
Keon Johnson,BKN,28,15,5,2,0.6321428571428572,0.4455988619998306,visitor
Tyrese Martin,BKN,22,14,5,2,0.7318181818181819,0.5158602131215296,visitor
Alec Burks,MIA,24,12,3,1,0.6249999999999999,0.44056384661000186,home
Kel'el Ware,MIA,17,9,7,0,1.0411764705882354,0.7339275374114856,home
Jamie Jr. Jaquez,MIA,24,9,5,0,0.4083333333333334,0.28783504645186797,home
Jalen Wilson,BKN,30,8,3,1,0.1966666666666667,0.13863075706661399,visitor
Nic Claxton,BKN,28,6,10,2,0.6142857142857144,0.4330113235252592,visitor
Day'Ron Sharpe,BKN,15,6,7,1,0.7866666666666668,0.5545230282664559,visitor
Ben Simmons,BKN,30,4,2,9,0.6466666666666667,0.4558367266258154,visitor
Shake Milton,BKN,19,4,2,3,0.3263157894736842,0.23002070307216946,visitor
Haywood Highsmith,MIA,20,3,2,0,0.025,0.01762255386440008,home
Pelle Larsson,MIA,17,2,1,1,0.07647058823529411,0.053904282408753175,home
Karl-Anthony Towns,NYK,32,31,10,7,1.546875,1.0903955203597548,home
O.G. Anunoby,NYK,34,31,7,4,1.1029411764705883,0.7774656116647094,home
Scottie Barnes,TOR,36,24,3,8,0.6583333333333333,0.4640605850958687,visitor
RJ Barrett,TOR,33,23,6,6,0.812121212121212,0.5724659922011176,visitor
Cameron Payne,NYK,15,19,2,0,1.0333333333333334,0.72839889306187,home
Ja'Kobe Walter,TOR,25,16,1,0,0.616,0.4342197272188179,visitor
Chris Boucher,TOR,19,16,3,1,1.3,0.9163728009488041,visitor
Gradey Dick,TOR,31,16,5,3,0.6258064516129032,0.4411323160894987,visitor
Mikal Bridges,NYK,41,14,1,4,0.2878048780487805,0.20287427863406923,home
Miles McBride,NYK,25,12,4,5,0.88,0.6203138960268828,home
Jalen Brunson,NYK,32,12,1,7,0.40937500000000004,0.28856931952955134,home
Josh Hart,NYK,31,11,3,4,0.38064516129032255,0.2683175943224786,home
Jonathan Mogbo,TOR,23,8,4,2,0.5869565217391305,0.41374691681634973,visitor
Kelly Olynyk,TOR,18,6,3,2,0.4555555555555556,0.3211220926401792,visitor
Precious Achiuwa,NYK,22,5,7,2,0.6636363636363637,0.46779870258225664,home
Ochai Agbaji,TOR,20,4,2,1,0.265,0.18679907096264084,visitor
Brook Lopez,MIL,36,21,2,1,0.5166666666666667,0.364199446530935,visitor
Khris Middleton,MIL,23,21,5,5,0.9478260869565218,0.6681246508589943,visitor
Bobby Portis,MIL,32,19,13,6,1.0187500000000003,0.7181190699743034,visitor
Nikola Vucevic,CHI,31,17,12,3,0.9096774193548388,0.6412335728723643,home
Gary Trent Jr.,MIL,17,14,4,0,0.8058823529411764,0.5680682069230142,visitor
Zach LaVine,CHI,34,14,6,3,0.46176470588235297,0.325498936083625,home
Jalen Smith,CHI,17,14,7,2,1.035294117647059,0.7297810541492739,home
Patrick Williams,CHI,23,13,4,1,0.6347826086956522,0.4474596285569411,home
A.J. Green,MIL,25,10,2,3,0.42400000000000004,0.2988785135402254,visitor
Coby White,CHI,34,10,2,3,0.18235294117647063,0.12854098112856532,home
Delon Wright,MIL,26,9,4,5,0.6538461538461539,0.4608975626073867,visitor
Dalen Terry,CHI,16,8,3,1,0.83125,0.5859499159913026,home
Ryan Rollins,MIL,22,8,5,1,0.6318181818181818,0.44536999766392926,visitor
Ayo Dosunmu,CHI,34,5,4,11,0.5058823529411764,0.35659756055021335,home
Matas Buzelis,CHI,15,4,2,1,0.29333333333333333,0.2067712986756276,home
Andre Jr. Jackson,MIL,23,4,5,1,0.42173913043478256,0.29728482171248827,visitor
Taurean Prince,MIL,23,4,5,2,0.31739130434782614,0.2237298142784706,visitor
Norman Powell,LAC,37,29,3,2,0.5324324324324324,0.3753127687877638,visitor
Jaren Jackson Jr.,MEM,30,24,6,3,0.6333333333333333,0.44643803123146863,home
Ja Morant,MEM,29,23,6,4,0.5206896551724137,0.36703525979647056,home
Desmond Bane,MEM,32,21,9,7,0.9375000000000001,0.660845769915003,home
James Harden,LAC,36,21,8,9,0.825,0.5815442775252025,visitor
Ivica Zubac,LAC,40,20,19,1,1.2,0.8458825854912038,visitor
Derrick Jones Jr.,LAC,22,13,2,0,0.790909090909091,0.5575135222555662,visitor
Scotty Pippen Jr.,MEM,19,13,2,2,0.605263157894737,0.42665130408547564,home
Kevin Porter Jr.,LAC,20,13,6,4,0.875,0.6167893852540027,visitor
Santi Aldama,MEM,31,11,7,3,0.7580645161290323,0.5343613107269701,home
Jake LaRavia,MEM,22,8,6,2,0.7000000000000001,0.49343150820320225,home
Jaylen Wells,MEM,28,7,3,2,0.24285714285714288,0.17119052325417222,home
Kris Dunn,LAC,27,7,4,2,0.5185185185185185,0.36550482089126085,visitor
Nicolas Batum,LAC,28,6,5,4,0.5892857142857143,0.415388769660859,visitor
Amir Coffey,LAC,25,5,5,0,0.268,0.18891377742636886,visitor
Zach Edey,MEM,27,3,14,1,0.6962962962962963,0.49082075948255033,home
Luke Kennard,MEM,16,0,1,0,-0.04375,-0.030839469262700134,home
Shai Gilgeous-Alexander,OKC,35,41,9,3,1.5,1.0573532318640047,home
Jordan Poole,WAS,38,31,3,7,0.7763157894736842,0.5472266726313708,visitor
Jalen Williams,OKC,29,17,7,4,0.7517241379310347,0.5298919644743749,home
Ajay Mitchell,OKC,22,16,12,2,1.4227272727272728,1.0028835199194954,home
Isaiah Hartenstein,OKC,27,16,11,3,1.3074074074074074,0.9215942983901078,home
Bub Carrington,WAS,29,14,2,3,0.14482758620689662,0.10208927755928326,visitor
Jonas Valanciunas,WAS,29,12,15,1,1.1310344827586205,0.7972686437963069,visitor
Malcolm Brogdon,WAS,26,12,6,5,0.7461538461538463,0.5259654537990178,visitor
Kyshawn George,WAS,28,11,3,1,0.4035714285714285,0.2844783695253155,visitor
Cason Wallace,OKC,28,9,4,4,0.85,0.5991668313896027,home
Corey Kispert,WAS,26,8,3,3,0.31538461538461543,0.22231529490473947,visitor
Marvin Bagley III,WAS,16,7,6,1,0.9375,0.660845769915003,visitor
Isaiah Joe,OKC,19,5,2,1,0.3473684210526316,0.24486074843166428,home
Justin Champagnie,WAS,29,3,9,2,0.6379310344827588,0.4496789606777952,visitor
Alex Caruso,OKC,15,2,2,4,0.7866666666666667,0.5545230282664558,home
Luguentz Dort,OKC,25,0,2,1,0.07600000000000001,0.05357256374777625,home
Luka Doncic,DAL,30,27,7,7,1.1366666666666667,0.8012387823680569,home
Daniel Gafford,DAL,21,23,5,2,1.5,1.0573532318640047,home
Kyrie Irving,DAL,29,20,3,2,0.8275862068965517,0.5833673003387612,home
Deni Avdija,POR,23,19,6,3,0.9565217391304348,0.6742542348118291,visitor
Deandre Ayton,POR,26,16,9,0,1.0615384615384615,0.7482807487037572,visitor
Scoot Henderson,POR,26,14,6,4,0.5730769230769232,0.40396315781470954,visitor
Klay Thompson,DAL,18,13,2,2,0.7833333333333334,0.5521733544178692,home
Shaedon Sharpe,POR,24,13,3,3,0.7833333333333332,0.5521733544178691,visitor
P.J. Washington,DAL,24,12,4,2,0.6708333333333334,0.4728718620280688,home
Anfernee Simons,POR,29,10,0,5,0.29655172413793107,0.20903994928805614,visitor
Toumani Camara,POR,30,5,12,0,0.49333333333333335,0.34775172959082823,visitor
Quentin Grimes,DAL,17,5,3,4,0.6764705882352942,0.4768455751543551,home
Dereck II Lively,DAL,16,4,4,1,0.66875,0.47140331587270207,home
Naji Marshall,DAL,16,4,1,2,0.34375000000000006,0.24231011563550112,home
Donovan Clingan,POR,15,4,3,1,0.3533333333333334,0.24906542795018782,visitor
Jerami Grant,POR,20,3,1,2,0.005000000000000027,0.0035245107728800345,visitor
Maxi Kleber,DAL,16,3,1,0,0.03749999999999999,0.02643383079660011,home
Kris Murray,POR,18,2,2,2,0.19444444444444445,0.13706430783422283,visitor
Nikola Jokic,DEN,30,32,2,7,1.1666666666666667,0.822385847005337,home
Michael Porter Jr.,DEN,30,24,6,4,1.0799999999999998,0.7612943269420833,home
Bradley Beal,PHX,35,23,0,2,0.38285714285714284,0.26987682489481263,visitor
Kevin Durant,PHX,31,23,9,2,0.9741935483870968,0.6867111312321064,visitor
Aaron Gordon,DEN,23,12,2,1,0.6086956521739131,0.42907087669843674,home
Russell Westbrook,DEN,25,11,5,7,0.804,0.5667413322791065,home
Jalen Pickett,DEN,23,11,3,8,0.6521739130434783,0.45971879646261077,home
Julian Strawther,DEN,18,9,2,1,0.4388888888888889,0.30937372339724584,home
Tyus Jones,PHX,23,9,2,2,0.3826086956521739,0.26970169392473164,visitor
Monte Morris,PHX,20,7,4,3,0.64,0.45113737892864203,visitor
Oso Ighodaro,PHX,18,7,6,1,0.9166666666666666,0.6461603083613362,visitor
Royce O'Neale,PHX,29,6,2,4,0.33448275862068966,0.2357776172202493,visitor
Mason Plumlee,PHX,15,6,4,2,0.8533333333333333,0.6015165052381893,visitor
Hunter Tyson,DEN,16,6,4,0,0.6375,0.449375123542202,home
Ryan Dunn,PHX,30,5,4,2,0.37999999999999995,0.2678628187388812,visitor
Peyton Watson,DEN,21,4,6,1,0.43809523809523815,0.30881427724282046,home
Jusuf Nurkic,PHX,15,4,4,4,0.72,0.5075295512947222,visitor
Christian Braun,DEN,26,4,7,4,0.46923076923076934,0.3307617802241246,home
Jonathan Kuminga,GSW,30,26,8,4,1.1233333333333335,0.7918400869737103,home
Myles Turner,IND,35,23,10,1,0.9428571428571428,0.6646220314573744,visitor
Pascal Siakam,IND,34,20,5,1,0.6676470588235294,0.47062585026103737,visitor
Andrew Wiggins,GSW,34,16,4,3,0.48235294117647054,0.3400116275013662,home
Tyrese Haliburton,IND,38,16,6,12,1.0078947368421052,0.7104671715858136,visitor
Andrew Nembhard,IND,33,15,4,3,0.32727272727272727,0.23069525058851012,visitor
Buddy Hield,GSW,16,13,4,1,0.40625,0.2863665002965013,home
T.J. McConnell,IND,20,13,0,5,0.6,0.4229412927456019,visitor
Trayce JacksonDavis,GSW,23,13,8,3,1.208695652173913,0.8520121694440385,home
Bennedict Mathurin,IND,36,12,5,2,0.32222222222222224,0.22713513869671215,visitor
Stephen Curry,GSW,35,10,5,7,0.49428571428571433,0.34842306497613873,home
Dennis Schroder,GSW,30,9,0,3,0.3433333333333334,0.2420164064044278,home
Obi Toppin,IND,18,8,4,1,0.9611111111111111,0.6774892930091586,visitor
Brandin Podziemski,GSW,26,5,6,2,0.7461538461538463,0.5259654537990178,home
Draymond Green,GSW,26,4,7,5,0.7307692307692307,0.5151208052670792,home
LeBron James,LAL,35,28,11,11,1.3714285714285714,0.96672295484709,home
Malik Beasley,DET,26,21,5,0,0.8307692307692308,0.5856110207246795,visitor
Cade Cunningham,DET,35,20,5,10,0.6371428571428571,0.4491233727727106,visitor
Anthony Davis,LAL,39,19,10,6,0.8897435897435898,0.6271821734304439,home
Jaden Ivey,DET,29,18,3,2,0.6206896551724138,0.43752547525407093,visitor
Max Christie,LAL,33,17,1,0,0.4393939393939394,0.3097297345864256,home
Tim Hardaway Jr.,DET,25,15,0,0,0.276,0.19455299466297687,visitor
Simone Fontecchio,DET,19,13,2,0,0.6105263157894737,0.4303613154253493,visitor
Austin Reaves,LAL,37,12,7,2,0.30540540540540545,0.21528092828942802,home
Rui Hachimura,LAL,29,10,1,1,0.3206896551724138,0.22605482888127,home
Gabe Vincent,LAL,19,9,2,1,0.24736842105263154,0.1743705329740639,home
Ausar Thompson,DET,16,8,5,0,0.8625,0.6079781083218028,visitor
Cam Reddish,LAL,17,7,4,1,0.8647058823529411,0.609533039545132,home
Dalton Knecht,LAL,16,7,2,1,0.54375,0.38329054655070166,home
Jalen Duren,DET,27,6,9,2,0.7407407407407409,0.5221497441303729,visitor
Tobias Harris,DET,29,6,1,4,0.5655172413793104,0.3986343218981535,visitor
D'Angelo Russell,LAL,16,5,0,5,0.29375,0.20706500790670093,home
Paul Reed,DET,20,0,3,5,1.035,0.7295737299861632,visitor
Victor Wembanyama,SAS,40,42,18,4,1.4225,1.0027233148843646,visitor
Mikal Bridges,NYK,43,41,1,4,1.0395348837209302,0.7327703792917986,home
Jeremy Sochan,SAS,33,21,9,2,0.6454545454545456,0.45498229977178395,visitor
Karl-Anthony Towns,NYK,30,21,9,2,0.9266666666666669,0.6532093299070963,home
Jalen Brunson,NYK,38,20,7,9,0.8105263157894738,0.57134174634055,home
Chris Paul,SAS,36,13,6,7,0.7083333333333334,0.4993056928246689,visitor
Josh Hart,NYK,38,12,12,6,0.9,0.6344119391184029,home
Devin Vassell,SAS,36,11,3,5,0.2916666666666667,0.20559646175133425,visitor
Julian Champagnie,SAS,26,9,2,1,0.28076923076923077,0.1979148357078778,visitor
Miles McBride,NYK,30,8,3,2,0.24333333333333335,0.17152619094682744,home
O.G. Anunoby,NYK,36,8,5,1,0.30833333333333335,0.21734483099426766,home
Tre Jones,SAS,16,7,1,9,1.44375,1.0177024856691046,visitor
Stephon Castle,SAS,17,6,2,3,0.49411764705882344,0.3483045940257897,visitor
Precious Achiuwa,NYK,20,5,10,1,1.02,0.7190001976675232,home
Harrison Barnes,SAS,17,3,1,1,0.22352941176470587,0.15756636396404775,visitor
Keldon Johnson,SAS,18,2,3,1,0.37222222222222223,0.2623802464255123,visitor
Kyrie Irving,DAL,37,39,4,2,0.8405405405405406,0.5924988380355054,home
Anthony Edwards,MIN,39,26,8,5,0.7384615384615384,0.5205431295330484,visitor
Julius Randle,MIN,34,23,10,8,0.9676470588235294,0.6820964966338383,visitor
Luka Doncic,DAL,16,14,5,2,0.85625,0.6035724698557027,home
Rudy Gobert,MIN,39,14,10,0,0.7769230769230769,0.5476547508628947,visitor
Klay Thompson,DAL,29,12,4,1,0.4517241379310345,0.3184213181015738,home
Donte DiVincenzo,MIN,25,11,3,1,0.28800000000000003,0.20301182051788894,visitor
Quentin Grimes,DAL,24,10,7,2,0.8041666666666667,0.5668588159715359,home
Mike Conley,MIN,26,10,2,3,0.5615384615384615,0.3958296714157556,visitor
Nickeil Alexander-Walker,MIN,15,8,3,2,0.8066666666666668,0.5686210713579759,visitor
P.J. Washington,DAL,40,7,7,2,0.41500000000000004,0.2925343941490413,home
Dereck II Lively,DAL,30,6,10,3,0.7566666666666666,0.5333759636291756,home
Naz Reid,MIN,22,6,2,2,0.4318181818181818,0.30438956674872863,visitor
Jaden McDaniels,MIN,35,5,6,2,0.49428571428571433,0.34842306497613873,visitor
Maxi Kleber,DAL,23,5,2,1,0.23478260869565215,0.16549876672653985,home
Tyrese Maxey,PHI,41,33,4,12,1.1585365853658536,0.8166549351795158,visitor
Jayson Tatum,BOS,42,32,15,4,1.061904761904762,0.7485389546211842,home
Joel Embiid,PHI,31,27,9,2,0.9290322580645163,0.6548768403802869,visitor
Jaylen Brown,BOS,43,23,7,4,0.42325581395348844,0.2983539351926339,home
Caleb Martin,PHI,38,23,3,2,0.6,0.4229412927456019,visitor
Derrick White,BOS,33,21,3,4,0.3939393939393939,0.27768872756024365,home
Al Horford,BOS,33,17,4,2,0.5242424242424243,0.369539614368632,home
Guerschon Yabusele,PHI,21,12,4,1,0.7238095238095238,0.5102148928359642,visitor
Paul George,PHI,34,12,4,4,0.6323529411764706,0.44574695068776665,visitor
Luke Kornet,BOS,20,6,10,2,1.2349999999999999,0.8705541609013638,home
Kyle Lowry,PHI,21,5,3,3,0.6190476190476191,0.43636800045181146,visitor
Kelly Oubre Jr.,PHI,38,4,8,2,0.5421052631578946,0.3821311680069911,visitor
Payton Pritchard,BOS,33,4,3,5,0.2363636363636364,0.1666132365361462,home
Reggie Jackson,PHI,17,2,4,2,0.5529411764705882,0.38976942664790754,visitor
Stephen Curry,GSW,36,38,1,6,0.7027777777777777,0.4953895697436911,home
LeBron James,LAL,37,31,4,10,1.2486486486486488,0.8801751227408472,visitor
Austin Reaves,LAL,37,26,10,10,1.0162162162162163,0.7163330003258843,visitor
Andrew Wiggins,GSW,35,21,12,3,0.9257142857142858,0.6525379945217858,home
Rui Hachimura,LAL,39,18,4,1,0.3974358974358974,0.2801534204084115,visitor
Max Christie,LAL,34,16,4,2,0.4294117647058823,0.30269327814146013,visitor
Jonathan Kuminga,GSW,28,14,6,0,0.5857142857142857,0.4128712619659447,home
Dalton Knecht,LAL,25,13,7,2,0.932,0.6569688080648349,visitor
Dennis Schroder,GSW,28,11,2,5,0.47142857142857153,0.33231101572868726,home
Trayce JacksonDavis,GSW,26,11,9,4,1.0038461538461538,0.7076133167089877,home
Brandin Podziemski,GSW,24,6,3,1,0.22083333333333335,0.15566589246886736,home
Buddy Hield,GSW,17,5,0,0,0.07058823529411766,0.04975779914654141,home
Gabe Vincent,LAL,29,5,3,3,0.23793103448275862,0.16771809884739386,visitor
Cam Reddish,LAL,23,4,1,2,0.3869565217391305,0.27276648590114905,visitor
Draymond Green,GSW,34,3,10,6,0.7205882352941176,0.5079441996209434,home
Kevin Durant,PHX,38,27,4,6,0.9815789473684212,0.6919171148864453,home
Bradley Beal,PHX,38,27,2,4,0.7473684210526317,0.5268216102620655,home
Nikola Jokic,DEN,38,25,15,2,1.0157894736842106,0.7160321885956242,visitor
Michael Porter Jr.,DEN,37,22,4,2,0.35405405405405405,0.24957346553907137,visitor
Russell Westbrook,DEN,27,17,6,2,0.5481481481481482,0.3863908106564758,visitor
Tyus Jones,PHX,30,17,3,4,0.75,0.5286766159320023,home
Jamal Murray,DEN,39,13,6,6,0.4256410256410257,0.3000352760502988,visitor
Monte Morris,PHX,18,11,2,3,0.9777777777777779,0.689237662252092,home
Jusuf Nurkic,PHX,30,8,13,6,0.9400000000000002,0.662608025301443,home
Aaron Gordon,DEN,19,7,3,2,0.5526315789473685,0.3895511906867386,visitor
Josh Okogie,PHX,17,7,2,0,0.5,0.35245107728800157,home
Ryan Dunn,PHX,21,5,3,1,0.4142857142857143,0.29203089261005843,home
Royce O'Neale,PHX,30,5,8,6,0.8633333333333333,0.6085655267839494,home
Christian Braun,DEN,28,5,5,3,0.3535714285714286,0.24923326179651542,visitor
Julian Strawther,DEN,18,5,2,1,0.3722222222222222,0.2623802464255122,visitor
Peyton Watson,DEN,24,2,3,2,0.3666666666666667,0.2584641233445345,visitor
Shai Gilgeous-Alexander,OKC,38,45,7,8,1.6105263157894736,1.1352634700013524,visitor
Andrew Nembhard,IND,29,23,9,7,1.2620689655172415,0.8896351330166109,home
Pascal Siakam,IND,31,22,10,3,0.8709677419354839,0.6139470378565188,home
Jalen Williams,OKC,36,20,4,5,0.4694444444444444,0.33091240034262365,visitor
Bennedict Mathurin,IND,39,18,6,3,0.5512820512820513,0.3885999057277966,home
T.J. McConnell,IND,19,13,3,3,0.8578947368421052,0.6047318483994132,home
Luguentz Dort,OKC,35,13,7,0,0.3857142857142858,0.27189083105074413,visitor
Jarace Walker,IND,15,12,5,0,0.8666666666666667,0.6109152006325361,home
Myles Turner,IND,33,12,11,2,0.7939393939393938,0.5596495893906448,home
Isaiah Hartenstein,OKC,34,11,13,1,0.8088235294117648,0.5701414485541203,visitor
Kenrich Williams,OKC,17,9,6,0,0.8470588235294118,0.5970935897584968,visitor
Ajay Mitchell,OKC,16,9,1,0,0.625,0.440563846610002,visitor
Ben Sheppard,IND,22,5,1,2,0.2545454545454546,0.179429639346619,home
Isaiah Joe,OKC,17,5,2,2,0.31764705882352945,0.22391009615943633,visitor
Tyrese Haliburton,IND,35,4,2,8,0.3942857142857143,0.27793284951853836,home
Cason Wallace,OKC,30,2,2,1,0.31,0.21851966791856098,visitor
Jalen Suggs,ORL,32,29,4,2,0.44375000000000014,0.3128003310931015,home
Tyler Herro,MIA,32,20,3,2,0.23749999999999996,0.1674142617118007,visitor
Tristan Silva da,ORL,39,18,6,2,0.5205128205128206,0.3669106086639196,home
Alec Burks,MIA,32,17,6,0,0.765625,0.5396907120972524,visitor
Jamie Jr. Jaquez,MIA,31,15,4,4,0.8290322580645162,0.5843866249226866,visitor
Terry Rozier,MIA,29,14,4,1,0.39655172413793105,0.27953016474565645,visitor
Kentavious Caldwell-Pope,ORL,32,11,2,2,0.546875,0.3854933657837517,home
Goga Bitadze,ORL,33,10,14,2,1.106060606060606,0.779664504303761,home
Haywood Highsmith,MIA,27,9,3,0,0.21481481481481485,0.1514234257978081,visitor
Trevelin Queen,ORL,37,8,3,2,0.4351351351351351,0.306727694288477,home
Nikola Jovic,MIA,24,8,4,5,0.7166666666666667,0.5051798774461356,visitor
Wendell Carter Jr.,ORL,15,5,6,1,0.68,0.4793334651116822,home
Bam Adebayo,MIA,35,4,9,5,0.56,0.3947452065625618,visitor
Duncan Robinson,MIA,18,0,2,1,0.1111111111111111,0.0783224616195559,visitor
LaMelo Ball,CHA,38,31,6,6,0.6657894736842105,0.4693164344940231,visitor
Jordan Poole,WAS,35,25,6,3,0.7799999999999999,0.5498236805692824,home
Miles Bridges,CHA,34,22,14,6,1.2029411764705884,0.8479558271223098,visitor
Bilal Coulibaly,WAS,31,20,6,5,0.7451612903225806,0.5252657990550217,home
Brandon Miller,CHA,36,18,3,9,0.5805555555555555,0.40923486196217956,visitor
Mark Williams,CHA,26,16,8,5,1.2999999999999998,0.9163728009488039,visitor
Alex Sarr,WAS,25,15,3,1,0.748,0.5272668116228504,home
Jonas Valanciunas,WAS,23,14,12,3,1.4782608695652173,1.0420292719819175,home
Corey Kispert,WAS,30,13,2,2,0.3266666666666667,0.23026803716149438,home
Malcolm Brogdon,WAS,30,11,3,6,0.6333333333333333,0.44643803123146863,home
Bub Carrington,WAS,28,7,1,3,0.275,0.19384809250840088,home
Nick Richards,CHA,16,6,5,1,0.33125000000000004,0.23349883870330107,visitor
Josh Green,CHA,30,3,3,2,0.36666666666666664,0.25846412334453445,visitor
Cody Martin,CHA,19,2,4,1,0.21052631578947364,0.148400453594948,visitor
Kyshawn George,WAS,24,0,4,2,0.2791666666666666,0.19678518481913418,home
Zach LaVine,CHI,36,37,5,7,0.8138888888888889,0.573712031363247,visitor
Jalen Johnson,ATL,39,30,15,4,1.317948717948718,0.9290248909027323,home
Trae Young,ATL,39,27,2,13,0.994871794871795,0.7012872717320238,home
Jevon Carter,CHI,36,26,4,5,0.6916666666666669,0.48755732358173565,visitor
De'Andre Hunter,ATL,28,25,6,1,0.9178571428571427,0.6469994775929742,home
Coby White,CHI,34,23,3,9,0.8205882352941176,0.5784344150785438,visitor
Nikola Vucevic,CHI,36,19,8,3,0.9472222222222223,0.6676989853067141,visitor
Zaccharie Risacher,ATL,23,16,5,3,0.6304347826086957,0.44439483658052376,home
